audit_id,complaint_id,rule_id,checked_at,result,escalated,escalation_reason,pipeline_stage,agent_name,invocation_latency_ms
ac400e5a-f6fd-4cde-b53c-2891588e17de,15e3b43a-1c5e-43dc-8b31-6a5cdbe9c617,,2025-10-13T05:38:33+00:00,pass,False,,data_pull,triage-agent-v1,148
210607ad-341d-46eb-8538-042c54d9b44a,0828b756-2225-4da3-a0e6-ce8a8ce13b15,,2026-01-24T08:40:33+00:00,pass,False,,data_pull,triage-agent-v1,199
9b3aaab5-44e8-4a06-a4c4-453f3d6ac2c5,f29d088a-ce71-493e-8fb8-9457427630b8,,2025-09-13T14:20:33+00:00,warn,False,,data_pull,triage-agent-v1,143
029f317e-4cb6-4446-a452-572d34c85d33,502260e4-3d83-4b28-89ae-08cda08faed5,,2025-10-17T19:12:33+00:00,warn,False,,resolution,decision-agent-v1,255
eec2c7d7-dd4f-4220-b7cc-025caf736e1c,2d4d9d8b-3cd5-4b2e-8210-eddcc4162711,,2026-02-06T00:31:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1482
ccf90fc6-38bf-4775-8f55-9046f0467a80,43273e57-3907-4bb2-a288-5c12aa84a57c,,2025-10-06T23:14:33+00:00,warn,False,,data_pull,triage-agent-v1,92
81427e0c-0674-460c-85b8-91f1b1f980b4,83dd6cd3-633c-4850-96da-0f4e5b438ca1,,2025-09-18T18:05:33+00:00,pass,False,,data_pull,triage-agent-v1,64
3ea40e38-3034-4421-a09a-e66eef7e5516,912c95b2-0c1e-445e-bd7d-a6f334984963,,2025-12-24T06:23:33+00:00,pass,False,,escalation,decision-agent-v1,111
9a92d2a3-1371-4008-99b4-d721d0d9385a,12017983-945e-45c5-b2ce-103b89027562,,2026-02-05T02:56:33+00:00,pass,False,,data_pull,triage-agent-v1,71
6add5213-69f1-4cda-9b28-bbc93479d687,cbe00c49-b30c-42f3-b55d-34b187a73f38,,2026-01-05T13:25:33+00:00,pass,False,,resolution,decision-agent-v1,292
51878a4a-c29c-4626-a0ec-d1faac9080b5,1f30c6a4-c3af-4d76-afe2-4e27980278bf,,2025-12-08T21:46:33+00:00,pass,False,,escalation,decision-agent-v1,209
59f0b500-17f5-4c24-8259-14decfa56d67,5dd86a7a-391e-4e58-bfab-39ab1853801c,,2025-11-01T21:23:33+00:00,pass,False,,escalation,decision-agent-v1,109
de952b7e-c45b-4d1a-8888-41b5f61b1df7,cfbda653-48a5-4559-9d2b-47566c73ce05,,2025-09-08T08:08:33+00:00,block,False,,data_pull,triage-agent-v1,52
3a39e9e1-0a6d-47f2-b796-af487c767543,a7f3292f-b5a5-4240-89cd-df466bef7fc4,,2025-10-13T14:46:33+00:00,pass,False,,resolution,decision-agent-v1,62
4f258e2f-9d46-458f-a9d7-e1d90d97febc,344740f6-40db-47af-8abe-b8714d710791,CR-001,2025-10-15T22:25:33+00:00,block,False,,compliance_check,resolution-agent-v1,2849
11c8de1e-d6e8-4380-9146-520b6039f5d1,8beef5b6-5e37-405d-b19b-9e573c2a798e,CR-005,2025-12-30T05:04:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2342
9ad7a9a4-e590-4577-b513-f867bf48959b,08b2db97-2ac3-4f75-b8e4-b1f5a805973b,,2026-01-26T06:41:33+00:00,warn,False,,draft_generation,resolution-agent-v1,3811
a94bcfe8-20e3-4e00-88a8-04a3c2a8d969,aca78843-746e-48d9-af63-8654fda6cb07,CR-012,2026-01-11T11:15:33+00:00,pass,False,,compliance_check,resolution-agent-v1,2159
986c94b8-4974-43c1-805c-b0e1cb54d055,af19e2f3-7b13-4e46-b882-2a7bbf194534,,2025-12-05T16:41:33+00:00,pass,False,,resolution,decision-agent-v1,277
10dbb73d-9801-4cc4-88d6-77d7f18507c5,998c57e4-0e4f-4fa4-809f-654e3c068ba9,,2025-12-25T05:09:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1972
c8d7ff10-87f6-4750-9c8b-ad035da7fea6,143c2887-b9ee-48de-8b8c-61a6ae63adb8,,2025-10-12T21:07:33+00:00,pass,False,,resolution,decision-agent-v1,68
92afa5b4-1156-4cc2-b3d6-21accfecdf9e,99d3b0ce-deea-489f-9955-4945a6e9d300,,2025-12-24T23:24:33+00:00,pass,False,,data_pull,triage-agent-v1,140
a48888a3-712d-4c6b-832c-e60634bf24d7,22e60abe-4f04-42c8-9af3-90e08415787c,CR-013,2025-10-02T02:08:33+00:00,warn,False,,compliance_check,resolution-agent-v1,1232
085fda35-2e75-456a-8945-f2dc225e776d,4b8e2fb6-a379-4b69-a712-6d57089a460a,,2026-02-07T17:57:33+00:00,pass,False,,data_pull,triage-agent-v1,77
f46f8a0a-2a1b-4576-9de5-815dfdaa7923,57794a58-6870-4a7b-978d-ff85fad6398e,CR-005,2026-02-12T10:41:33+00:00,warn,False,,compliance_check,resolution-agent-v1,1640
fb186cde-b821-480b-8a39-82c453d59624,d59c9e7f-97d8-4ea4-8b73-ca69cf7465ba,,2025-10-03T10:14:33+00:00,warn,False,,resolution,decision-agent-v1,276
e4da93a0-2bba-4cee-8321-e31b5139e566,6bb423e4-2439-4abf-a204-24e9851dfa9e,,2025-12-23T05:57:33+00:00,warn,False,,escalation,decision-agent-v1,91
a659c600-c26f-4153-89c3-d817ba9d2f38,40a66ad0-f842-46b3-804a-94240ebb898a,,2025-12-07T16:27:33+00:00,pass,False,,draft_generation,resolution-agent-v1,4457
efed967b-9b03-4cb7-bb6b-75da46e7fcb6,d6f56c44-5f36-4c70-854b-a21674d58e9e,,2026-01-27T13:36:33+00:00,block,False,,escalation,decision-agent-v1,157
bcbf9df2-31ca-473d-a967-ead98520afef,61421d5c-707d-46b7-a418-faa5f1306fb4,,2026-02-02T07:13:33+00:00,block,False,,data_pull,triage-agent-v1,116
fe4370f6-1d4d-4b65-84f5-cc7cac8f86da,05b719c5-62f8-4b81-9a1a-02bde5317bf2,,2026-02-23T12:30:33+00:00,pass,False,,escalation,decision-agent-v1,215
aa7cf4e2-7f64-4514-9602-8e59b4742737,be6dc447-36d1-4970-a9b0-c4c17f510e15,,2025-10-08T21:15:33+00:00,pass,False,,classification,triage-agent-v1,89
2e5d099e-6152-4254-b1a3-70859ce2834c,466afd1a-45a7-48cd-8034-2bb66b56f951,,2026-01-19T02:37:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3543
8aa9a43b-7ca0-4fdb-b939-78bea132165a,9c8cf56a-0e38-4cdc-bd1f-b2f18ec48113,,2025-09-28T17:49:33+00:00,block,False,,escalation,decision-agent-v1,137
43520a97-a839-46da-ba46-5da9325d310e,728bd44b-9815-45e2-8b41-36563473f3ab,,2025-09-08T14:51:33+00:00,pass,False,,classification,triage-agent-v1,255
5b352bb4-2084-4cb6-bef7-9a68aa68b30f,808b08f6-e4a4-44f9-898e-44ac62c79cce,,2026-01-02T07:34:33+00:00,pass,False,,data_pull,triage-agent-v1,77
243679b5-1841-465d-b1ed-5321310c00a3,aff77518-6c0d-4c93-8eec-506f7101a039,,2025-10-31T02:20:33+00:00,block,False,,escalation,decision-agent-v1,96
c4703a8b-796a-48d3-b555-6b92fe17b2de,0e4f8192-4e61-42a3-aa82-02cdb0ccfcb1,,2025-11-11T03:32:33+00:00,warn,False,,resolution,decision-agent-v1,220
fe1e9490-9684-4678-bc29-117b08543094,77edf41a-7046-495e-8e5b-e7a077e8f3fe,,2026-02-16T23:00:33+00:00,pass,False,,draft_generation,resolution-agent-v1,2118
0f4952ef-7945-42f6-bff1-2932d686c6ad,130fc375-5409-472e-94a9-73fabc533115,,2025-10-01T23:47:33+00:00,pass,False,,draft_generation,resolution-agent-v1,2536
9549a7fa-b576-4609-b897-1e41ba42ba05,028767dc-67c7-4c8f-b986-42ceb139a619,,2025-10-19T21:02:33+00:00,warn,False,,draft_generation,resolution-agent-v1,951
ee5973af-a9c5-447f-8e0e-b3d1e003cb60,6048d734-8ca6-439e-ba01-ce6ca3dea440,,2025-10-21T22:23:33+00:00,pass,False,,data_pull,triage-agent-v1,170
f296f79f-3fcc-4bd5-945f-0583d7d5fdf1,502260e4-3d83-4b28-89ae-08cda08faed5,,2026-02-21T18:31:33+00:00,pass,False,,draft_generation,resolution-agent-v1,3645
1601684a-1a35-44ab-b42e-67bbd5374730,591f4d74-20de-451e-b2d0-4a19ab6d32f8,,2026-02-02T07:55:33+00:00,pass,False,,classification,triage-agent-v1,62
20a536d6-1fe3-41a8-b5de-e4e6df87bf66,cae2ed9a-762c-4647-869d-32e62906d031,,2025-09-15T21:09:33+00:00,pass,False,,classification,triage-agent-v1,183
ee3c429c-987c-44eb-8989-e1e842aafc7c,32f16230-70dc-4897-b603-52437a830a97,CR-003,2025-10-13T17:59:33+00:00,pass,False,,compliance_check,resolution-agent-v1,4405
2a3f80aa-6bd8-4785-b9af-a2a879a6f0a9,d3114416-08b1-46bb-87aa-fd7a4e77521b,,2026-01-07T16:03:33+00:00,pass,False,,data_pull,triage-agent-v1,267
6553a8a3-ae58-4771-8223-5a7f6e8443aa,91b43a42-778a-4d10-8f47-1e61022a02f1,,2025-10-16T02:17:33+00:00,pass,False,,data_pull,triage-agent-v1,215
cd975652-b025-4fbd-818b-8adb42baebc3,9fb98b16-ae2c-4ce6-9031-1727e333f3b3,,2025-09-06T09:50:33+00:00,pass,False,,data_pull,triage-agent-v1,171
3fd0b51b-cc27-4b3d-9d80-9ff3c764cd11,502260e4-3d83-4b28-89ae-08cda08faed5,,2025-11-28T16:11:33+00:00,pass,False,,draft_generation,resolution-agent-v1,1666
587ee8d6-40c7-48fc-9ecd-716edbfb992d,0977196f-78a3-4a55-8365-7e1a2d74e45c,,2025-09-24T23:28:33+00:00,pass,False,,resolution,decision-agent-v1,243
2d84b037-48fb-4f68-89f7-373a4b95692f,58353586-b369-4a17-9f90-f85e12fed4a0,,2025-11-23T05:04:33+00:00,pass,False,,resolution,decision-agent-v1,87
93a64dbf-1456-4683-ae90-7ffa3aa2b3d5,0977196f-78a3-4a55-8365-7e1a2d74e45c,,2025-10-26T09:13:33+00:00,block,False,,draft_generation,resolution-agent-v1,2860
318ac155-ba3c-4924-b5cd-e6756ba613de,64e2b14c-0ac4-4652-8d93-d35f9df58e44,CR-006,2025-12-11T06:36:33+00:00,pass,False,,compliance_check,resolution-agent-v1,3729
c2bbf9fb-91f0-400b-9a1a-303280050305,e7d1e186-2afc-44c9-8f1a-8bd0568a4880,,2025-12-12T13:09:33+00:00,pass,False,,classification,triage-agent-v1,198
ceedde2e-8003-44d0-abb3-d4e0b3eea226,75b173ba-9448-4403-afe2-c65cb73aff4c,,2025-12-24T22:02:33+00:00,block,False,,classification,triage-agent-v1,98
20920ef4-254b-48ad-a144-8acc42ac2763,b1050bce-392f-464c-a620-f48a7632a711,,2026-01-23T02:35:33+00:00,pass,False,,data_pull,triage-agent-v1,213
8f7851de-5012-418d-b37c-e1ee15d3e667,4b8e2fb6-a379-4b69-a712-6d57089a460a,,2026-02-06T23:55:33+00:00,pass,False,,escalation,decision-agent-v1,64
e76e2424-8f1b-415b-90c1-e1ba253cb053,5e3d6727-cd42-44b7-990b-6381e1d5e9af,,2025-12-10T20:25:33+00:00,pass,False,,data_pull,triage-agent-v1,212
783456c4-fdba-4895-8a9b-090ad985dd6d,09b4b943-6c69-4075-80fe-b42ab6edf6ea,CR-002,2025-11-27T04:06:33+00:00,pass,False,,compliance_check,resolution-agent-v1,1586
ae5ac652-6e7a-4e35-bda3-e405cc31c56c,01b02cf3-f122-4382-8f52-d0ef6039aea3,,2026-02-25T12:45:33+00:00,pass,False,,data_pull,triage-agent-v1,141
c33d1364-736f-4216-aa0f-3cac03a3d5be,8beef5b6-5e37-405d-b19b-9e573c2a798e,,2026-02-04T21:48:33+00:00,pass,False,,classification,triage-agent-v1,273
e9820522-beaa-45ef-a8d5-c3bb72dade58,9ea6f83e-4374-4383-a3fb-fed7104e5380,,2025-10-25T09:45:33+00:00,pass,False,,resolution,decision-agent-v1,161
be461998-8c2f-4271-be50-8aa384da130c,ef4a28b1-ce85-454f-bc62-ac54e86a8237,,2025-11-26T21:15:33+00:00,pass,False,,classification,triage-agent-v1,160
467e4151-4444-4722-bb61-d36b95e517a2,fefdbb13-f89d-4918-84bc-736bc90d26a2,,2025-11-08T10:05:33+00:00,pass,False,,resolution,decision-agent-v1,204
67c4da65-1936-4be3-9db5-248244f27a59,a1dcb211-6f0b-4d46-a02a-f7fa86b992d9,,2026-02-20T10:57:33+00:00,pass,False,,classification,triage-agent-v1,299
a00b5d96-9415-4a3d-b954-d93b1c4d4601,f4c23f90-bc13-430b-8ab8-71b861ef4277,,2025-11-29T08:33:33+00:00,warn,False,,resolution,decision-agent-v1,220
3152108b-d9ed-46a2-a664-3d8f03f2b235,7a424418-6da2-40af-8d5f-58d5ca25b629,,2026-02-19T07:31:33+00:00,warn,False,,resolution,decision-agent-v1,248
